postcode,easting,northing,soilType,elevation,localAuthority,riskLabel,medianPrice,historicallyFlooded,longitude,latitude
DE23 6WQ,435001,335012,Unsurveyed/Urban,70,Derby,1,217000,FALSE,-1.480979795,52.91140164205809
B45 0HL,398505,278246,Stagnosols,210,Birmingham,1,138200,FALSE,-2.023399402,52.4022232
YO5 9JU,439522,467231,Luvisols,20,Harrogate,1,,FALSE,-1.397133388,54.099462174347615
S13 7TL,442474,385189,Unsurveyed/Urban,50,Sheffield,1,44000,FALSE,-1.363231469,53.36187584308185
M34 6NG,392604,394482,Unsurveyed/Urban,90,Tameside,1,166200,FALSE,-2.112823658,53.44704996549524
BD7 2ER,414354,432376,Unsurveyed/Urban,150,Bradford,1,94900,FALSE,-1.783615669,53.787508643689954
SK2 7ZT,389357,390095,Unsurveyed/Urban,60,Stockport,1,268700,FALSE,-2.161561678,53.407561229200425
B6 9DL,407279,288677,Unsurveyed/Urban,110,Birmingham,1,,FALSE,-1.894213679,52.49595326020915
DE3 7DP,433385,333347,Unsurveyed/Urban,80,Derby,1,,FALSE,-1.505179201,52.89653748470359
NE3 3DA,422478,567913,Unsurveyed/Urban,90,Newcastle upon Tyne,1,202700,FALSE,-1.650105153,55.00527967678151
YO3 0HE,462650,453138,Unsurveyed/Urban,10,York,1,,FALSE,-1.046412071,53.970527148273874
LE2 6DB,459051,301827,Unsurveyed/Urban,70,Leicester,1,196600,FALSE,-1.129359343,52.61101927186629
LN1 2BL,489084,380924,Planosols,10,West Lindsey,1,257500,FALSE,-0.664202661,53.31776115429001
BD3 9SL,417514,432905,Unsurveyed/Urban,130,Bradford,1,98900,FALSE,-1.735623824,53.79216719876654
NE10 8AP,430797,561551,Unsurveyed/Urban,50,Gateshead,1,283100,FALSE,-1.520728696,54.94766833750058
DH9 8TB,416981,552397,Stagnosols,210,County Durham,1,279000,FALSE,-1.73695642,54.86606708311899
WS2 9AX,399500,297100,Unsurveyed/Urban,120,Walsall,1,213800,FALSE,-2.008809509,52.57172168219967
S21 2EW,446994,380388,Planosols,110,North East Derbyshire,1,142100,FALSE,-1.29602819,53.31834312514575
YO22 5EH,486662,507224,Stagnosols,60,Scarborough,1,255300,FALSE,-0.664870998,54.453024612859686
NE25 8AW,434213,571835,Unsurveyed/Urban,40,North Tyneside,1,258900,FALSE,-1.466176017,55.03985626326237
B1 1RS,406527,286358,Unsurveyed/Urban,140,Birmingham,1,241800,FALSE,-1.905334832,52.475114954873845
PE8 5AY,516109,303124,Stagnosols,10,Peterborough,1,556200,FALSE,-0.286572032,52.61348822594109
SK12 1WQ,389081,384401,Unsurveyed/Urban,80,Stockport,1,360500,FALSE,-2.165514461,53.35637474749242
IP19 8SA,638758,276995,Cambisols,20,East Suffolk,1,166000,FALSE,1.503435722868845,52.33902891633483
CV9 1BJ,430451,298114,Unsurveyed/Urban,90,North Warwickshire,10,182700,FALSE,-1.552048255,52.57999151425344
WF15 7LT,419628,422643,Unsurveyed/Urban,140,Kirklees,1,130800,FALSE,-1.704182379,53.69985826588799
B28 0PQ,410302,279818,Unsurveyed/Urban,140,Birmingham,1,256700,FALSE,-1.849957218,52.41626308931061
PE8 6WD,516109,303124,Stagnosols,10,Peterborough,1,361100,FALSE,-0.286572032,52.61348822594109
DN35 8JS,530309,408929,Unsurveyed/Urban,10,North East Lincolnshire,1,147600,FALSE,-0.034118774,53.56080746547245
DE13 0TZ,423573,326045,Stagnosols,50,East Staffordshire,1,227800,FALSE,-1.651556136,52.83141597498801
LE11 2PW,454366,318735,Unsurveyed/Urban,40,Charnwood,5,250000,FALSE,-1.195753837,52.763489308018364
NN8 3LU,487040,268266,Cambisols,100,North Northamptonshire,1,178600,FALSE,-0.724850803,52.30562382
LE7 9FF,473463,304534,Stagnosols,210,Harborough,1,432700,FALSE,-0.915957186,52.63359534390453
NE29 6RD,435300,568000,Unsurveyed/Urban,20,North Tyneside,1,167700,FALSE,-1.44963978,55.00532034591502
TS23 1BZ,445852,522071,Unsurveyed/Urban,10,Stockton-on-Tees,1,131300,FALSE,-1.291926697,54.59175570457245
B29 5JS,402480,282775,Unsurveyed/Urban,140,Birmingham,1,163800,FALSE,-1.964942045,52.44293636493004
NG17 5JQ,451455,358252,Arenosols,150,Ashfield,1,202100,FALSE,-1.232632838,53.11897052916834
LS4 2LY,427808,435242,Unsurveyed/Urban,60,Leeds,1,193800,FALSE,-1.579157721,53.81272554622851
HU1 3QX,509173,428805,Unsurveyed/Urban,0,"Kingston upon Hull, City of",1,323100,FALSE,-0.346087427,53.744199367738034
LE41 9BP,459525,306627,Unsurveyed/Urban,50,Leicester,1,,FALSE,-1.121496613,52.654113245726776
B12 0DG,408059,285279,Unsurveyed/Urban,130,Birmingham,1,1188700,FALSE,-1.882805764,52.465394648001364
S61 4YU,443500,394100,Unsurveyed/Urban,30,Rotherham,1,184200,FALSE,-1.346590038,53.44188444609578
BD1 3AJ,415963,433772,Unsurveyed/Urban,120,Bradford,1,383900,FALSE,-1.759122688,53.80000922825808
DE65 5NH,424684,330142,Unsurveyed/Urban,60,South Derbyshire,6,218400,FALSE,-1.634757547,52.86819526405666
WS9 0RT,405957,299890,Arenosols,160,Walsall,1,998800,FALSE,-1.913488595,52.59677216699886
LE5 6YP,459327,304196,Unsurveyed/Urban,70,Leicester,1,313500,FALSE,-1.12485936,52.632283469234416
NG16 6LJ,445759,354622,Luvisols,90,Bolsover,1,184300,FALSE,-1.318249164,53.08686064099729
NE21 5TX,419145,563206,Unsurveyed/Urban,10,Gateshead,1,170400,FALSE,-1.702526091,54.963120874900206
CW1 4EL,371158,356874,Unsurveyed/Urban,50,Cheshire East,1,125500,FALSE,-2.432289741,53.108269072538704
B18 5DS,404656,288499,Unsurveyed/Urban,130,Birmingham,1,257200,FALSE,-1.932851362,52.49438119808546
LN4 1ES,501285,370607,Leptosols,10,North Kesteven,1,250000,FALSE,-0.484399185,53.22286633197235
S25 2PB,454203,385906,Cambisols,110,Rotherham,1,321500,FALSE,-1.186881365,53.36725016830534
DE1 2RW,436108,335683,Unsurveyed/Urban,50,Derby,6,207900,FALSE,-1.464445094,52.91736018513693
LS27 8QL,426787,427793,Unsurveyed/Urban,130,Leeds,1,176000,FALSE,-1.595307566,53.745829095463456
HU11 4WU,509295,432522,Unsurveyed/Urban,0,"Kingston upon Hull, City of",1,211600,TRUE,-0.342924122,53.77756830545848
WF10 3DL,444725,425946,Unsurveyed/Urban,60,Wakefield,1,211800,FALSE,-1.323596696,53.72800305516176
NR23 1RP,586876,343158,Luvisols,10,North Norfolk,1,659300,FALSE,0.7803717583853246,52.95324100078334
TS21 2HF,433668,524795,Stagnosols,80,County Durham,1,243400,FALSE,-1.48015989,54.61719021166181
S75 2NB,433133,407145,Unsurveyed/Urban,140,Barnsley,1,176800,FALSE,-1.501280542,53.55988504792957
DL3 9QT,426667,514790,Unsurveyed/Urban,60,Darlington,1,286500,FALSE,-1.58947232,54.52769630964469
LE7 7RW,458264,313712,Luvisols,60,Charnwood,1,321400,FALSE,-1.138883781,52.717934345296754
DE15 9SD,425986,321118,Arenosols,80,East Staffordshire,1,188400,FALSE,-1.616131664,52.787015484029666
DN4 5EN,459154,402429,Unsurveyed/Urban,10,Doncaster,1,601600,FALSE,-1.109386073,53.515219369500564
NG22 8RU,465397,360206,Unsurveyed/Urban,80,Newark and Sherwood,1,464400,FALSE,-1.023948627,53.135008174360486
DE4 5ZP,429909,360274,Unsurveyed/Urban,100,Derbyshire Dales,1,396300,TRUE,-1.554362499,53.138784575547845
ST20 0DG,382390,320207,Arenosols,100,Stafford,1,79200,FALSE,-2.26250606,52.779155124896086
HU15 1LY,495943,427277,Arenosols,30,East Riding of Yorkshire,1,239000,FALSE,-0.547091785,53.733069476514984
TS27 3EX,443498,532291,Stagnosols,100,Hartlepool,1,151200,FALSE,-1.326838699,54.683800908638936
BD21 4SH,407725,440562,Stagnosols,220,Bradford,1,102600,FALSE,-1.884027789,53.86122268720383
NE61 1BJ,419864,586173,Unsurveyed/Urban,30,Northumberland,1,259600,FALSE,-1.689705783,55.169472648429775
NE34 6AN,437831,564513,Unsurveyed/Urban,30,South Tyneside,1,253900,FALSE,-1.410530611,54.97380191494005
DH5 0GQ,436331,546351,Stagnosols,110,Sunderland,1,109600,FALSE,-1.43624524,54.81071165481959
DN40 3DU,515645,416266,Stagnosols,10,North Lincolnshire,1,195800,FALSE,-0.252671885,53.63015609795041
ST16 3DB,391970,324307,Unsurveyed/Urban,80,Stafford,1,120600,FALSE,-2.1205865,52.81624139625394
B76 2UH,413860,295673,Arenosols,130,Birmingham,1,319300,FALSE,-1.796990417,52.558719964751035
YO3 7NN,460642,453063,Unsurveyed/Urban,10,York,1,,FALSE,-1.077033734,53.970092092418774
DE56 1JQ,436000,347701,Planosols,90,Amber Valley,1,245000,FALSE,-1.464718834,53.025395007884775
SK10 2ET,391600,375000,Unsurveyed/Urban,150,Cheshire East,1,384200,FALSE,-2.127415723,53.27191887572785
NE9 7AR,427500,558885,Unsurveyed/Urban,150,Gateshead,1,99300,FALSE,-1.572453729,54.923903537496315
YO17 7ES,478808,471902,Leptosols,30,Ryedale,1,253500,FALSE,-0.795275317,54.13692644431674
HX1 5ST,409000,425300,Unsurveyed/Urban,170,Calderdale,1,367500,FALSE,-1.865081947,53.724028518932414
YO8 0BP,460955,432677,Unsurveyed/Urban,10,Selby,1,,TRUE,-1.076308526,53.786853306754395
HU2 8AB,510000,429200,Unsurveyed/Urban,10,"Kingston upon Hull, City of",1,239500,FALSE,-0.33341299,53.74757451
SK2 6QX,389621,389073,Unsurveyed/Urban,70,Stockport,1,384800,FALSE,-2.157556499,53.39838027865744
YO21 1DD,489754,510910,Luvisols,10,Scarborough,1,239800,FALSE,-0.616079296,54.48560474055702
CW12 2QH,387349,363908,Unsurveyed/Urban,120,Cheshire East,1,245000,FALSE,-2.190714116,53.172130081245896
B15 3TX,404764,285536,Unsurveyed/Urban,150,Birmingham,1,773700,FALSE,-1.931301985,52.46774306710203
DE2 8SF,438041,333462,Unsurveyed/Urban,40,Derby,1,,FALSE,-1.435958121,52.89726292153241
OL8 3SL,391551,402563,Unsurveyed/Urban,130,Oldham,1,127500,FALSE,-2.128898405,53.51966923
S11 9AE,433935,385509,Unsurveyed/Urban,120,Sheffield,1,497900,FALSE,-1.491501548,53.36536731367123
NR33 7HE,652801,290086,Unsurveyed/Urban,10,East Suffolk,1,230600,FALSE,1.7189959297776152,52.450185130912864
NE30 4WY,432685,569414,Unsurveyed/Urban,60,North Tyneside,1,330800,FALSE,-1.490360777,55.018204193256786
DH1 4HW,426040,543378,Unsurveyed/Urban,100,County Durham,1,495100,FALSE,-1.596625034,54.78463328276206
NE11 0UL,425054,559901,Unsurveyed/Urban,20,Gateshead,1,238600,FALSE,-1.610528908,54.93316152526663
YO8 9DU,460895,430346,Gleysols,10,Selby,6,371500,FALSE,-1.077678363,53.76591203310785
OL14 5RA,394266,424235,Podsols,130,Calderdale,10,129200,TRUE,-2.088357571,53.71449910266135
LA6 3JF,377414,478461,Stagnosols,310,Craven,1,271900,FALSE,-2.34772569,54.20139712010328
LS14 1DP,434888,437829,Unsurveyed/Urban,120,Leeds,1,123200,FALSE,-1.471344801,53.83555111
HG3 1DY,434065,452440,Cambisols,70,Harrogate,1,821900,FALSE,-1.482229786,53.96692092433928
LN11 1SJ,539584,386936,Stagnosols,10,East Lindsey,1,,FALSE,0.096056122,53.360874890096184
DL8 2JP,431740,484615,Stagnosols,40,Hambleton,1,311800,FALSE,-1.514302305,54.256230264732686
LS28 8JJ,421512,432622,Unsurveyed/Urban,180,Leeds,1,226700,FALSE,-1.674956041,53.78947463764802
DL2 1RF,436118,513460,Unsurveyed/Urban,40,Darlington,1,196200,FALSE,-1.443611149,54.51516090936459
SK9 1NX,384509,380952,Unsurveyed/Urban,70,Cheshire East,1,595900,FALSE,-2.234035471,53.32525799
SK8 5FH,387449,387385,Unsurveyed/Urban,60,Stockport,1,314200,FALSE,-2.190153705,53.38316001606777
LN2 4RQ,501243,373634,Leptosols,30,West Lindsey,1,205800,FALSE,-0.484067346,53.25007391669983
NR14 6NL,639063,296510,Cambisols,30,South Norfolk,1,275500,FALSE,1.521847962380601,52.51400652890565
YO7 3YZ,440375,475985,Gleysols,20,Hambleton,1,343000,FALSE,-1.382922458,54.178067667402935
S4 7RB,435783,387323,Unsurveyed/Urban,60,Sheffield,1,128600,FALSE,-1.463527088,53.38155044816186
DL14 9EN,418791,526776,Unsurveyed/Urban,110,County Durham,1,134200,FALSE,-1.71040252,54.63576199225482
NR3 1RA,625400,310800,Unsurveyed/Urban,40,Broadland,1,233000,FALSE,1.330579996313112,52.648070554223565
TS25 2YR,448600,529000,Unsurveyed/Urban,20,Hartlepool,1,164800,FALSE,-1.248256942,54.65376319681777
BD20 0YG,405731,440995,Unsurveyed/Urban,110,Bradford,1,245200,FALSE,-1.914337915,53.86513982479322
IP24 1LL,587378,286576,Arenosols,40,Breckland,1,251200,FALSE,0.7556307147294753,52.44501070915635
YO17 6RR,475863,476437,Cambisols,20,Ryedale,1,347200,FALSE,-0.839200911,54.17811845941936
BD5 9AB,415519,430337,Unsurveyed/Urban,210,Bradford,1,158800,FALSE,-1.766035286,53.76914912475973
S75 4JS,428873,405803,Stagnosols,120,Barnsley,1,294300,FALSE,-1.565712711,53.54807375671902
SK2 6GB,391120,388833,Unsurveyed/Urban,90,Stockport,1,233800,FALSE,-2.135005993,53.396250696512745
DL15 8HB,416425,533510,Stagnosols,120,County Durham,1,216000,FALSE,-1.746680796,54.696359530195735
HD2 1AL,414855,418558,Unsurveyed/Urban,80,Kirklees,1,141200,FALSE,-1.776669828,53.66329856669677
SK17 7EF,406795,374055,Unsurveyed/Urban,320,High Peak,1,168200,FALSE,-1.899590047,53.26345079539149
NR13 4HH,636960,305739,Cambisols,20,Broadland,1,326100,FALSE,1.4975034911044711,52.597736843097046
NN14 2XR,479100,283500,Cambisols,140,North Northamptonshire,1,628100,FALSE,-0.837686781,52.44375051002693
CW5 5GU,365109,353402,Unsurveyed/Urban,30,Cheshire East,3,83700,FALSE,-2.522266657,53.07669789341432
NE30 2LX,436510,569904,Unsurveyed/Urban,30,North Tyneside,1,707500,FALSE,-1.430480908,55.02234211
IP11 2XZ,628510,234586,Leptosols,10,East Suffolk,1,176500,FALSE,1.3247791991428388,51.96276166220025
HD1 9TQ,414538,416902,Unsurveyed/Urban,80,Kirklees,1,,FALSE,-1.781543929,53.648423105566444
YO32 9NF,461771,454940,Unsurveyed/Urban,10,York,1,375900,FALSE,-1.059445493,53.986826322508236
S32 2JG,424707,377887,Cambisols,140,Derbyshire Dales,1,526700,FALSE,-1.630764211,53.29736703832617
YO3 3LU,461250,458209,Gleysols,10,York,1,,FALSE,-1.066733125,54.016264942702485
LN13 9TB,547500,372300,Gleysols,10,East Lindsey,1,222700,FALSE,0.2081225430037103,53.22726694020486
ST19 5HY,392814,313529,Unsurveyed/Urban,90,South Staffordshire,1,220500,FALSE,-2.107823506,52.719364631334706
B77 3AT,423427,304596,Unsurveyed/Urban,70,Tamworth,1,107000,FALSE,-1.655246454,52.638608566592524
DN36 5AX,529487,402616,Stagnosols,10,East Lindsey,1,126200,FALSE,-0.049129871,53.50430015878383
B1 1QX,406600,286300,Unsurveyed/Urban,140,Birmingham,1,220000,FALSE,-1.904261222,52.474592675166726
M34 2WA,390201,395689,Unsurveyed/Urban,80,Tameside,1,193700,FALSE,-2.149042035,53.457859296812266
NN6 0NA,485212,263707,Cambisols,80,North Northamptonshire,1,159100,FALSE,-0.752805198,52.26493325386352
YO31 9PR,461502,453947,Unsurveyed/Urban,10,York,1,156000,FALSE,-1.06374738,53.97793477388367
SK17 6PJ,406342,373066,Unsurveyed/Urban,300,High Peak,1,360000,FALSE,-1.906400678,53.25456642329476
HG1 2QY,430035,455345,Unsurveyed/Urban,110,Harrogate,1,489700,FALSE,-1.543372182,53.99327816177872
B46 2NW,423159,290934,Cambisols,80,North Warwickshire,1,434400,FALSE,-1.660156948,52.51580341
NG12 4DY,461014,334362,Luvisols,50,Rushcliffe,1,401200,FALSE,-1.094329263,52.90324094376369
LS12 2NR,427440,433850,Unsurveyed/Urban,60,Leeds,1,129300,FALSE,-1.58486996,53.80023412414507
B77 9PN,421407,303429,Unsurveyed/Urban,70,Tamworth,1,,FALSE,-1.685171371,52.62820073770388
NE29 8WZ,432685,569414,Unsurveyed/Urban,60,North Tyneside,1,156400,FALSE,-1.490360777,55.018204193256786
B30 2YN,405601,281703,Unsurveyed/Urban,120,Birmingham,1,294300,FALSE,-1.919044348,52.43327665144042
NG17 7GW,451095,356483,Unsurveyed/Urban,160,Ashfield,1,173200,FALSE,-1.238292231,53.10310493512136
DN4 9SD,455770,400460,Unsurveyed/Urban,30,Doncaster,1,140700,FALSE,-1.160762487,53.49789224
LE2 7FA,458251,303208,Unsurveyed/Urban,60,Leicester,6,285800,FALSE,-1.140929518,52.62351892812351
LE12 5DG,447853,323513,Luvisols,50,North West Leicestershire,1,154300,FALSE,-1.29156877,52.807052622197176
B16 6RE,404836,286159,Unsurveyed/Urban,160,Birmingham,1,,FALSE,-1.930233324,52.473343197886365
LS22 4GJ,439800,448600,Unsurveyed/Urban,40,Leeds,1,693800,FALSE,-1.395314433,53.93200169975843
LE5 1HD,463449,305739,Unsurveyed/Urban,80,Leicester,1,234300,FALSE,-1.063668041,52.64568743075556
NE15 6UG,419301,564337,Unsurveyed/Urban,20,Newcastle upon Tyne,1,311400,FALSE,-1.70001407,54.97327815
NG8 2SP,451537,339131,Unsurveyed/Urban,50,Nottingham,1,426000,FALSE,-1.234456512,52.94709718634423
WA16 8RG,377477,376465,Gleysols,70,Cheshire East,1,513300,FALSE,-2.339288354,53.28467238978002
DH5 0HY,435930,546602,Unsurveyed/Urban,100,Sunderland,1,260400,FALSE,-1.442453083,54.81299594591718
WF4 4DG,424550,415126,Cambisols,160,Kirklees,1,281900,FALSE,-1.630224546,53.632088607647646
CW1 4QA,369855,358305,Stagnosols,50,Cheshire East,1,150800,FALSE,-2.451887994,53.12105960717657
SK7 1WY,389278,384371,Unsurveyed/Urban,80,Stockport,1,534500,FALSE,-2.162553641,53.356109164032944
HG1 4WX,431404,456372,Unsurveyed/Urban,100,Harrogate,1,269300,FALSE,-1.522386336,54.00242706977981
WS15 4SH,404000,312000,Stagnosols,200,Cannock Chase,1,285700,FALSE,-1.942237563,52.70565484584777
TS17 5YY,443744,513459,Stagnosols,30,Stockton-on-Tees,1,223900,FALSE,-1.325823746,54.51455291883804
WF14 9HG,421065,419806,Unsurveyed/Urban,50,Kirklees,1,238700,FALSE,-1.682608916,53.67430368169324
WS11 2GS,400505,310923,Leptosols,170,Cannock Chase,1,,FALSE,-1.993964606,52.695986825425315
S32 3ZB,424613,375808,Stagnosols,150,Derbyshire Dales,1,410100,FALSE,-1.632334871,53.27868421448131
NN8 5PG,487427,269175,Cambisols,90,North Northamptonshire,1,208100,FALSE,-0.7189406,52.31373249507541
ST9 9HF,392826,353698,Stagnosols,180,Staffordshire Moorlands,1,355700,FALSE,-2.108546606,53.08045601551302
LE10 1FN,444162,294768,Stagnosols,120,Hinckley and Bosworth,1,189500,FALSE,-1.350163029,52.54897576314267
OL14 5BY,394206,424271,Podsols,130,Calderdale,10,130000,TRUE,-2.089267359,53.714821997363444
NG24 2SR,479534,353696,Unsurveyed/Urban,10,Newark and Sherwood,1,231000,FALSE,-0.814294328,53.07458352
YO5 7DL,455515,442174,Stagnosols,10,Selby,1,,FALSE,-1.157155159,53.87280959068632
S9 3QR,437686,388507,Unsurveyed/Urban,50,Sheffield,1,129300,FALSE,-1.434779306,53.39206049504929
LE65 2RE,434817,317473,Cambisols,170,North West Leicestershire,1,279200,FALSE,-1.485580711,52.753754507733866
LN4 1TN,503003,369951,Cambisols,20,North Kesteven,1,222400,FALSE,-0.45888849,53.21664192159583
B13 0DE,409681,281469,Unsurveyed/Urban,120,Birmingham,1,128700,FALSE,-1.859040425,52.43111681992596
LA6 3NG,367138,474067,Stagnosols,140,Craven,1,274800,FALSE,-2.504762453,54.161350212507884
YO3 4BS,460994,455269,Unsurveyed/Urban,10,York,1,,FALSE,-1.071227698,53.98987499124425
S70 9GL,434364,406234,Unsurveyed/Urban,110,Barnsley,1,,FALSE,-1.482797437,53.55161814079211
LE14 2LR,467700,316700,Luvisols,70,Melton,1,461600,FALSE,-0.998597558,52.743694832498235
S36 2PU,428664,397873,Unsurveyed/Urban,170,Sheffield,1,167500,FALSE,-1.569589266,53.47680926999944
BD15 9JN,411117,435537,Stagnosols,200,Bradford,1,162000,FALSE,-1.832633686,53.81599791042706
NE6 1DX,427187,564852,Unsurveyed/Urban,60,Newcastle upon Tyne,1,156300,FALSE,-1.576774598,54.977539964869386
LS1 2ZY,429572,433410,Unsurveyed/Urban,30,Leeds,1,1904600,TRUE,-1.552543718,53.796163211860296
ST17 4DN,392407,322268,Unsurveyed/Urban,80,Stafford,1,201600,FALSE,-2.114054455,52.79791835164038
WS4 1JJ,403552,301149,Unsurveyed/Urban,140,Walsall,1,179200,FALSE,-1.94898103,52.60811081543805
NR29 3BF,644439,314043,Cambisols,10,Great Yarmouth,1,261900,FALSE,1.6138439602326693,52.66892997009556
HU6 7XU,509295,432522,Unsurveyed/Urban,0,"Kingston upon Hull, City of",1,133300,TRUE,-0.342924122,53.77756830545848
DE24 3HS,433726,331455,Planosols,50,South Derbyshire,1,138400,FALSE,-1.500305965,52.879509099994245
DE3 6PP,434294,334639,Unsurveyed/Urban,80,Derby,1,,FALSE,-1.491531686,52.90809420024818
NE5 2HL,420564,565442,Unsurveyed/Urban,70,Newcastle upon Tyne,1,154000,FALSE,-1.680205147,54.983157514655005
NG7 4HJ,456433,340542,Unsurveyed/Urban,60,Nottingham,1,231500,FALSE,-1.161355576,52.95928818130325
ST15 8FZ,391168,332737,Luvisols,90,Stafford,1,242900,FALSE,-2.132717519,52.89200900949663
WF12 9LE,424687,420807,Unsurveyed/Urban,40,Kirklees,1,88600,FALSE,-1.627703536,53.683142895609954
LS22 4GA,440448,449034,Unsurveyed/Urban,30,Leeds,1,695000,FALSE,-1.385388426,53.935852092234825
S72 8QE,439555,410672,Unsurveyed/Urban,70,Barnsley,1,131300,FALSE,-1.403890864,53.59114177433487
LS11 7NS,429069,430928,Unsurveyed/Urban,80,Leeds,1,147100,FALSE,-1.560412688,53.77388394527958
DL5 5JS,427159,524413,Unsurveyed/Urban,90,County Durham,1,85700,FALSE,-1.580985034,54.61414789920026
NE4 6PQ,423237,564130,Unsurveyed/Urban,100,Newcastle upon Tyne,1,241700,FALSE,-1.638544345,54.97125099194975
S30 4UF,434991,396124,Unsurveyed/Urban,100,Sheffield,1,,FALSE,-1.474458871,53.46070801264172
SK1 4JR,391374,390367,Stagnosols,80,Stockport,1,181900,FALSE,-2.131228747,53.41004336507359
LN8 3SE,506802,384821,Stagnosols,20,West Lindsey,1,168000,FALSE,-0.397026162,53.349503244703016
LE5 5JS,460774,303497,Unsurveyed/Urban,70,Leicester,8,267000,FALSE,-1.103610659,52.62584063568841
LN1 2AH,487478,380844,Planosols,20,West Lindsey,1,263300,FALSE,-0.688325725,53.31730964
LS28 0FR,422182,433305,Unsurveyed/Urban,170,Leeds,1,,FALSE,-1.664737574,53.79558533841375
NE4 7YA,422650,563173,Unsurveyed/Urban,20,Newcastle upon Tyne,1,354600,FALSE,-1.647788921,54.96267824169427
DN10 4EJ,477134,393813,Planosols,30,Bassetlaw,1,239000,FALSE,-0.840401655,53.43546441467389
NE66 4JA,406912,616534,Cambisols,150,Northumberland,1,180700,FALSE,-1.89229693,55.44263444
LN11 7AG,533695,387852,Unsurveyed/Urban,20,East Lindsey,6,207900,TRUE,0.008010339,53.37062396418452
LE8 8EL,464277,293962,Luvisols,120,Harborough,1,366100,FALSE,-1.053714891,52.53973191424211
WS2 9EF,400832,298596,Unsurveyed/Urban,120,Walsall,1,180600,FALSE,-1.989152876,52.58517030866853
S26 6SN,449553,382876,Unsurveyed/Urban,100,Rotherham,1,152400,FALSE,-1.257229944,53.34047230184416
